Timestamp,Machine_ID,Machine_Type,Temperature,Pressure,RPM,Vibration,Voltage,Current,Humidity,Operating_Hours,Remaining_Useful_Life,Failure_Label
2025-08-14 14:59:00,13,cnc,64.77,1.23,5144.64,3.7,394.68,23.01,47.27,4525.87,122.13,1
2025-08-14 14:59:00,14,robotic_arm,49.32,1.38,100.24,0.7,46.42,3.1,42.69,4199.73,1702.27,0
2025-08-14 14:59:00,15,pump,84.06,68.5,1728.55,8.66,415.97,15.47,54.05,3747.35,87.65,1
2025-08-14 14:59:00,16,cnc,40.85,3.67,6697.13,2.37,411.38,12.2,33.64,3367.34,949.66,0
2025-08-14 14:59:00,17,robotic_arm,38.55,1.17,47.53,2.23,38.58,2.0,46.11,3934.06,840.94,0
2025-08-14 14:59:00,18,pump,54.41,121.29,2208.42,3.77,450.29,18.38,64.25,2796.97,932.03,0
2025-08-14 14:59:00,19,cnc,59.76,3.17,7450.15,4.15,386.24,13.34,46.18,2074.49,353.4,0
2025-08-14 14:59:00,20,robotic_arm,48.38,1.29,116.99,1.37,33.74,5.7,46.54,4464.35,1442.65,0
2025-08-15 02:59:00,1,cnc,48.75,3.17,4094.17,1.72,402.45,10.6,36.05,2185.21,768.79,0
2025-08-15 02:59:00,2,robotic_arm,44.77,0.87,113.82,0.59,41.99,2.71,39.35,5110.55,1099.45,0
2025-08-15 02:59:00,3,pump,46.35,80.14,1924.46,4.06,410.67,37.53,46.44,1792.25,711.75,0
2025-08-15 02:59:00,4,cnc,43.65,2.48,8536.1,2.3,390.0,11.48,45.18,4754.65,1244.95,0
2025-08-15 02:59:00,5,robotic_arm,42.95,0.91,45.8,0.81,45.28,9.32,41.22,2092.59,1867.41,0
2025-08-15 02:59:00,6,pump,62.96,143.33,2144.65,2.24,477.83,25.71,63.16,3756.87,691.13,0
2025-08-15 02:59:00,7,cnc,44.9,1.31,8617.7,1.8,409.42,19.65,43.36,2508.84,1268.85,0
2025-08-15 02:59:00,8,robotic_arm,54.51,1.27,58.69,1.87,45.54,5.33,48.9,5445.89,1771.11,0
2025-08-15 02:59:00,9,pump,55.71,81.14,1402.59,5.26,473.47,32.89,64.42,1786.02,569.98,0
2025-08-15 02:59:00,10,cnc,40.63,2.56,8974.23,1.1,414.84,16.43,49.58,3367.84,454.16,0
2025-08-15 02:59:00,11,robotic_arm,55.57,1.33,99.27,3.38,42.93,16.15,30.36,4057.1,38.9,1
2025-08-15 02:59:00,12,pump,69.02,158.62,1573.79,4.17,417.78,18.38,54.33,2581.93,316.07,0
2025-08-15 02:59:00,13,cnc,55.17,2.07,5539.44,5.56,394.15,27.11,30.78,4537.29,110.71,1
2025-08-15 02:59:00,14,robotic_arm,48.36,0.9,76.51,1.76,44.59,7.51,38.21,4210.86,1691.14,0
2025-08-15 02:59:00,15,pump,102.08,133.59,2599.02,8.62,455.18,30.83,57.62,3758.28,76.72,1
2025-08-15 02:59:00,16,cnc,48.99,3.29,7496.34,1.37,409.32,20.36,39.32,3376.45,940.55,0
2025-08-15 02:59:00,17,robotic_arm,63.17,1.42,44.44,0.69,34.58,8.76,33.51,3942.79,832.21,0
2025-08-15 02:59:00,18,pump,59.14,202.49,1887.31,4.14,476.42,21.89,47.22,2806.76,922.24,0
2025-08-15 02:59:00,19,cnc,58.6,3.5,4573.21,3.34,411.55,24.58,44.38,2085.29,342.6,0
2025-08-15 02:59:00,20,robotic_arm,45.93,0.82,58.59,2.04,43.71,8.99,43.84,4473.61,1433.39,0
2025-08-15 14:59:00,1,cnc,56.53,3.23,5483.81,1.58,413.25,8.39,32.79,2194.99,759.01,0
2025-08-15 14:59:00,2,robotic_arm,55.82,1.18,55.51,2.46,40.89,10.31,30.8,5120.54,1089.46,0
2025-08-15 14:59:00,3,pump,56.84,89.22,1316.64,2.9,442.69,31.0,59.35,1801.07,702.93,0
2025-08-15 14:59:00,4,cnc,52.12,1.37,6587.2,2.08,397.44,20.5,46.1,4762.8,1236.8,0
2025-08-15 14:59:00,5,robotic_arm,60.99,1.27,101.89,1.63,36.61,9.24,30.39,2102.81,1857.19,0
2025-08-15 14:59:00,6,pump,82.05,174.23,1258.87,3.51,464.77,37.05,49.25,3767.28,680.72,0
2025-08-15 14:59:00,7,cnc,69.55,1.37,9074.73,1.81,400.76,15.55,43.26,2519.79,1257.91,0
2025-08-15 14:59:00,8,robotic_arm,45.43,1.42,100.95,2.07,35.0,2.38,39.85,5456.48,1760.52,0
2025-08-15 14:59:00,9,pump,48.57,217.21,2492.3,4.84,454.17,28.5,58.02,1797.16,558.84,0
2025-08-15 14:59:00,10,cnc,68.81,3.09,8627.52,2.98,383.22,8.78,46.02,3377.32,444.68,0
2025-08-15 14:59:00,11,robotic_arm,69.7,1.11,22.2,3.09,41.08,11.94,40.48,4066.0,30.0,1
2025-08-15 14:59:00,12,pump,58.22,212.16,2701.21,2.05,413.79,33.87,48.38,2592.65,305.35,0
2025-08-15 14:59:00,13,cnc,85.35,2.36,6954.46,3.82,403.13,25.27,34.13,4545.62,102.38,1
2025-08-15 14:59:00,14,robotic_arm,40.08,1.31,97.55,2.12,37.7,2.11,45.23,4222.09,1679.91,0
2025-08-15 14:59:00,15,pump,59.88,119.09,2773.63,6.09,451.66,21.98,62.47,3766.66,68.34,1
2025-08-15 14:59:00,16,cnc,39.88,1.24,8080.37,2.02,405.42,9.54,42.2,3385.96,931.04,0
2025-08-15 14:59:00,17,robotic_arm,32.03,1.18,28.28,2.16,39.17,7.57,32.67,3952.34,822.66,0
2025-08-15 14:59:00,18,pump,62.18,161.33,1493.17,2.04,427.58,26.11,44.61,2815.77,913.23,0
2025-08-15 14:59:00,19,cnc,64.41,2.37,6084.75,4.96,381.5,19.22,38.66,2095.02,332.88,0
2025-08-15 14:59:00,20,robotic_arm,38.7,1.39,65.88,1.05,47.65,10.25,49.89,4484.71,1422.29,0
2025-08-16 02:59:00,1,cnc,40.75,2.51,7831.86,1.43,410.12,15.45,38.22,2203.57,750.43,0
2025-08-16 02:59:00,2,robotic_arm,52.22,0.83,119.99,1.23,25.48,10.52,49.86,5130.65,1079.35,0
2025-08-16 02:59:00,3,pump,78.33,160.15,2675.72,2.14,461.34,30.43,41.24,1811.93,692.07,0
2025-08-16 02:59:00,4,cnc,55.6,3.07,4465.19,3.01,384.88,13.86,47.63,4772.71,1226.89,0
2025-08-16 02:59:00,5,robotic_arm,43.29,0.83,87.23,2.47,45.88,9.17,32.11,2112.78,1847.22,0
2025-08-16 02:59:00,6,pump,48.41,116.87,1576.83,2.98,449.34,22.33,56.93,3776.12,671.88,0
2025-08-16 02:59:00,7,cnc,60.54,3.25,8509.48,1.83,380.52,8.77,35.64,2531.1,1246.59,0
2025-08-16 02:59:00,8,robotic_arm,61.73,1.47,22.58,2.48,31.74,10.43,33.61,5466.89,1750.11,0
2025-08-16 02:59:00,9,pump,57.03,197.43,1553.32,2.62,472.78,36.58,40.31,1805.38,550.62,0
2025-08-16 02:59:00,10,cnc,47.37,2.12,6814.62,2.07,398.02,16.15,39.31,3387.87,434.13,0
2025-08-16 02:59:00,11,robotic_arm,65.9,1.11,34.25,4.62,39.55,14.61,41.76,4076.46,19.54,1
2025-08-16 02:59:00,12,pump,73.64,110.45,2554.53,7.54,442.04,30.63,58.86,2602.93,295.07,0
2025-08-16 02:59:00,13,cnc,83.98,3.95,7424.41,4.75,399.31,18.17,38.03,4557.01,90.99,1
2025-08-16 02:59:00,14,robotic_arm,42.15,0.93,54.78,1.86,30.31,6.27,37.74,4232.19,1669.81,0
2025-08-16 02:59:00,15,pump,93.8,147.98,1746.56,6.77,411.47,18.87,44.11,3777.34,57.66,1
2025-08-16 02:59:00,16,cnc,60.61,3.97,9275.12,1.11,394.81,20.03,32.69,3394.35,922.65,0
2025-08-16 02:59:00,17,robotic_arm,50.74,1.45,107.6,1.85,39.79,4.13,32.34,3963.31,811.69,0
2025-08-16 02:59:00,18,pump,48.4,76.39,1683.72,5.44,401.37,21.73,50.6,2825.22,903.78,0
2025-08-16 02:59:00,19,cnc,57.53,3.89,7473.24,4.35,380.31,18.92,46.75,2104.8,323.09,0
2025-08-16 02:59:00,20,robotic_arm,32.33,1.43,51.3,1.68,40.3,3.41,38.88,4496.13,1410.87,0
2025-08-16 14:59:00,1,cnc,37.26,3.5,4271.01,2.63,390.99,10.69,43.34,2212.71,741.29,0
2025-08-16 14:59:00,2,robotic_arm,41.03,1.16,44.62,2.23,31.53,4.45,45.04,5140.66,1069.34,0
2025-08-16 14:59:00,3,pump,52.06,120.06,2611.58,5.8,457.32,26.33,56.02,1819.99,684.01,0
2025-08-16 14:59:00,4,cnc,46.95,3.85,4692.34,1.87,411.47,18.12,30.58,4782.16,1217.44,0
2025-08-16 14:59:00,5,robotic_arm,48.08,1.14,64.3,1.1,47.68,4.72,39.8,2120.86,1839.14,0
2025-08-16 14:59:00,6,pump,47.66,92.42,2669.28,5.43,415.92,35.14,45.23,3785.54,662.46,0
2025-08-16 14:59:00,7,cnc,38.25,3.64,4309.0,2.39,407.29,9.64,38.09,2541.3,1236.4,0
2025-08-16 14:59:00,8,robotic_arm,53.9,1.02,75.94,2.37,31.34,2.49,43.51,5475.04,1741.96,0
2025-08-16 14:59:00,9,pump,83.1,85.25,1827.42,5.38,464.55,29.37,46.73,1816.14,539.86,0
2025-08-16 14:59:00,10,cnc,39.96,3.77,5037.59,2.43,400.45,13.17,37.05,3396.86,425.14,0
2025-08-16 14:59:00,11,robotic_arm,57.98,0.98,59.91,3.99,42.23,14.48,45.64,4086.8,9.2,1
2025-08-16 14:59:00,12,pump,96.59,158.66,1837.3,10.53,427.64,23.56,55.24,2611.17,286.83,0
2025-08-16 14:59:00,13,cnc,74.24,2.67,4639.93,6.91,400.07,15.24,36.23,4565.39,82.61,1
2025-08-16 14:59:00,14,robotic_arm,45.08,1.04,85.59,2.35,29.95,10.55,48.41,4240.55,1661.45,0
2025-08-16 14:59:00,15,pump,103.11,169.96,2149.58,6.56,439.34,35.07,47.53,3788.49,46.51,1
2025-08-16 14:59:00,16,cnc,54.91,1.82,8065.68,1.1,399.89,13.58,49.56,3405.02,911.98,0
2025-08-16 14:59:00,17,robotic_arm,49.33,1.3,68.45,0.95,36.89,11.44,38.2,3973.08,801.92,0
2025-08-16 14:59:00,18,pump,84.01,192.79,2254.45,4.94,474.92,37.07,64.22,2835.6,893.4,0
2025-08-16 14:59:00,19,cnc,67.21,1.4,6313.29,5.63,411.14,23.62,40.74,2114.99,312.9,0
2025-08-16 14:59:00,20,robotic_arm,36.58,1.18,42.53,2.45,33.37,11.1,34.51,4505.54,1401.46,0
2025-08-17 02:59:00,1,cnc,59.68,3.34,7400.59,1.57,381.33,16.66,32.62,2221.38,732.62,0
2025-08-17 02:59:00,2,robotic_arm,53.65,0.87,32.73,0.62,47.91,5.87,48.12,5149.86,1060.14,0
2025-08-17 02:59:00,3,pump,73.89,95.05,1997.32,5.3,465.31,33.27,60.59,1829.02,674.98,0
2025-08-17 02:59:00,4,cnc,54.29,2.45,9343.01,1.74,412.6,14.31,43.4,4790.9,1208.7,0
2025-08-17 02:59:00,5,robotic_arm,44.36,1.3,71.27,2.36,41.69,7.64,47.73,2129.8,1830.2,0
2025-08-17 02:59:00,6,pump,69.13,99.42,1831.77,4.73,471.34,22.26,45.39,3795.87,652.13,0
2025-08-17 02:59:00,7,cnc,37.69,3.14,8218.83,1.89,411.24,15.03,42.92,2551.38,1226.32,0
2025-08-17 02:59:00,8,robotic_arm,44.61,1.4,41.29,1.28,31.63,3.51,35.79,5483.77,1733.23,0
2025-08-17 02:59:00,9,pump,81.56,178.57,1705.76,5.05,401.77,27.11,46.26,1824.95,531.05,0
2025-08-17 02:59:00,10,cnc,70.35,1.6,8934.35,2.03,380.5,18.26,41.93,3405.26,416.74,0
2025-08-17 02:59:00,11,robotic_arm,50.27,1.13,61.98,2.28,34.5,2.75,48.93,4096.0,2068.0,1
2025-08-17 02:59:00,12,pump,87.03,110.06,1348.58,7.69,406.04,16.58,53.43,2622.39,275.61,0
2025-08-17 02:59:00,13,cnc,52.46,1.23,5230.56,4.37,408.31,19.88,40.13,4573.87,74.13,1
2025-08-17 02:59:00,14,robotic_arm,55.88,1.22,59.21,0.74,42.74,5.64,44.72,4250.45,1651.55,0
2025-08-17 02:59:00,15,pump,89.57,171.43,2673.65,7.02,440.92,21.11,63.39,3798.29,36.71,1
2025-08-17 02:59:00,16,cnc,55.1,2.68,6026.53,1.18,413.02,18.83,46.78,3413.46,903.54,0
2025-08-17 02:59:00,17,robotic_arm,56.63,1.14,40.11,0.75,32.28,3.38,49.97,3982.37,792.63,0
2025-08-17 02:59:00,18,pump,59.85,132.33,1681.01,4.29,412.0,33.03,48.31,2843.78,885.22,0
2025-08-17 02:59:00,19,cnc,75.18,3.67,9014.72,6.21,393.59,21.35,45.37,2125.06,302.83,0
2025-08-17 02:59:00,20,robotic_arm,45.11,1.03,61.13,1.71,48.0,6.93,34.17,4516.25,1390.75,0
2025-08-17 14:59:00,1,cnc,36.69,2.68,7267.43,1.51,404.34,18.38,35.18,2229.95,724.05,0
2025-08-17 14:59:00,2,robotic_arm,64.67,1.06,96.08,1.41,43.04,9.69,43.36,5159.07,1050.93,0
2025-08-17 14:59:00,3,pump,82.26,152.8,1579.95,3.59,460.66,29.97,44.44,1840.01,663.99,0
2025-08-17 14:59:00,4,cnc,62.32,1.75,6998.02,2.87,399.69,9.17,33.71,4799.08,1200.52,0
2025-08-17 14:59:00,5,robotic_arm,39.03,1.2,70.4,0.91,25.62,3.71,49.69,2138.57,1821.43,0
2025-08-17 14:59:00,6,pump,79.03,195.8,2018.43,4.83,415.42,30.83,46.81,3805.51,642.49,0
2025-08-17 14:59:00,7,cnc,38.35,3.32,4599.62,3.2,390.65,17.16,39.75,2562.29,1215.41,0
2025-08-17 14:59:00,8,robotic_arm,52.59,1.46,24.13,2.34,38.62,10.07,37.68,5493.06,1723.94,0
2025-08-17 14:59:00,9,pump,79.1,126.38,2055.46,2.08,412.69,29.76,57.92,1834.6,521.4,0
2025-08-17 14:59:00,10,cnc,40.73,2.34,6130.57,2.24,410.46,18.86,31.68,3415.3,406.7,0
2025-08-17 14:59:00,11,robotic_arm,46.51,1.32,34.0,1.84,29.67,6.38,30.34,4107.12,2056.88,0
2025-08-17 14:59:00,12,pump,58.4,50.0,1360.03,10.07,402.32,29.21,43.52,2630.92,267.08,0
2025-08-17 14:59:00,13,cnc,53.17,3.8,7137.92,4.28,391.99,15.38,37.86,4584.02,63.98,1
2025-08-17 14:59:00,14,robotic_arm,38.57,0.87,100.75,0.77,38.29,5.43,34.52,4258.87,1643.13,0
2025-08-17 14:59:00,15,pump,73.14,103.22,2148.56,7.86,424.28,27.86,56.74,3808.53,26.47,1
2025-08-17 14:59:00,16,cnc,57.42,3.6,9296.83,1.17,394.67,16.16,32.94,3422.11,894.89,0
2025-08-17 14:59:00,17,robotic_arm,56.05,1.43,20.85,0.93,43.85,8.71,47.89,3993.04,781.96,0
2025-08-17 14:59:00,18,pump,66.86,151.05,1257.08,4.05,448.76,19.4,46.83,2851.98,877.02,0
2025-08-17 14:59:00,19,cnc,65.39,3.57,6054.29,5.09,414.47,24.92,30.58,2135.3,292.59,0
2025-08-17 14:59:00,20,robotic_arm,39.43,1.37,91.07,2.46,41.08,6.18,43.98,4525.21,1381.79,0
2025-08-18 02:59:00,1,cnc,63.41,3.29,9630.19,1.28,404.67,19.91,49.09,2241.44,712.56,0
2025-08-18 02:59:00,2,robotic_arm,47.64,1.28,44.75,1.7,30.18,5.33,38.83,5167.81,1042.19,0
2025-08-18 02:59:00,3,pump,60.22,138.91,1677.74,2.64,403.79,19.51,54.55,1849.86,654.14,0
2025-08-18 02:59:00,4,cnc,41.77,1.33,8495.74,1.76,413.3,18.0,36.54,4809.83,1189.77,0
2025-08-18 02:59:00,5,robotic_arm,48.33,0.86,31.77,0.85,42.59,7.14,30.21,2147.58,1812.42,0
2025-08-18 02:59:00,6,pump,59.07,141.74,1542.59,4.21,478.33,16.69,47.1,3815.86,632.14,0
2025-08-18 02:59:00,7,cnc,44.94,2.14,8908.66,3.28,387.08,15.6,42.74,2571.14,1206.56,0
2025-08-18 02:59:00,8,robotic_arm,45.19,0.93,68.82,1.3,43.09,9.64,32.68,5502.88,1714.12,0
2025-08-18 02:59:00,9,pump,80.87,145.68,2572.48,2.23,442.12,27.41,61.52,1842.91,513.09,0
2025-08-18 02:59:00,10,cnc,44.62,2.22,9195.05,3.35,414.75,21.43,30.12,3423.64,398.36,0
2025-08-18 02:59:00,11,robotic_arm,35.17,1.04,102.99,2.29,28.48,8.2,48.35,4115.29,2048.72,0
2025-08-18 02:59:00,12,pump,66.21,96.94,1801.27,8.23,435.09,15.4,64.85,2640.54,257.46,0
2025-08-18 02:59:00,13,cnc,63.94,3.42,5564.99,4.99,389.5,16.31,40.34,4592.57,55.43,1
2025-08-18 02:59:00,14,robotic_arm,57.4,0.93,100.02,1.78,40.05,10.32,41.48,4270.1,1631.9,0
2025-08-18 02:59:00,15,pump,88.17,69.42,1492.16,8.05,418.71,16.84,40.01,3818.16,16.84,1
2025-08-18 02:59:00,16,cnc,54.44,2.22,7903.45,1.89,413.73,21.11,46.96,3431.43,885.57,0
2025-08-18 02:59:00,17,robotic_arm,45.72,1.18,94.21,1.89,45.38,9.16,49.96,4004.27,770.73,0
2025-08-18 02:59:00,18,pump,77.48,171.62,2306.22,3.3,462.85,35.71,45.46,2861.2,867.8,0
2025-08-18 02:59:00,19,cnc,74.65,3.97,6873.0,4.58,393.37,26.26,31.52,2145.49,282.4,0
2025-08-18 02:59:00,20,robotic_arm,64.77,1.29,36.23,0.52,28.11,10.38,30.43,4533.45,1373.55,0
2025-08-18 14:59:00,1,cnc,65.29,2.76,8696.41,2.87,381.77,20.5,34.54,2250.26,703.74,0
2025-08-18 14:59:00,2,robotic_arm,52.55,0.92,117.62,1.48,25.38,11.37,41.73,5177.74,1032.26,0
2025-08-18 14:59:00,3,pump,63.63,193.56,1253.01,3.07,437.57,16.76,57.65,1860.31,643.69,0
2025-08-18 14:59:00,4,cnc,45.91,1.01,8318.98,3.08,393.83,15.9,34.55,4819.2,1180.4,0
2025-08-18 14:59:00,5,robotic_arm,30.42,1.14,84.42,2.34,33.15,9.65,41.95,2157.76,1802.24,0
2025-08-18 14:59:00,6,pump,57.93,111.06,2619.43,2.2,410.91,16.9,61.08,3827.11,620.89,0
2025-08-18 14:59:00,7,cnc,69.47,2.35,4024.15,2.0,386.54,16.74,43.59,2579.18,1198.52,0
2025-08-18 14:59:00,8,robotic_arm,31.42,1.26,104.2,1.94,43.92,4.01,47.78,5512.59,1704.41,0
2025-08-18 14:59:00,9,pump,40.6,194.94,2706.91,4.62,418.51,20.79,51.66,1852.04,503.96,0
2025-08-18 14:59:00,10,cnc,40.98,3.48,5747.82,3.02,412.21,13.98,37.3,3434.78,387.22,0
2025-08-18 14:59:00,11,robotic_arm,48.53,1.28,82.28,0.81,44.27,3.96,48.65,4126.09,2037.91,0
2025-08-18 14:59:00,12,pump,92.55,76.32,1708.46,7.82,459.83,27.81,62.07,2649.42,248.58,0
2025-08-18 14:59:00,13,cnc,69.5,2.45,6134.12,5.64,404.02,18.69,44.19,4601.1,46.9,1
2025-08-18 14:59:00,14,robotic_arm,60.26,1.0,81.51,2.46,38.29,9.25,38.91,4278.35,1623.65,0
2025-08-18 14:59:00,15,pump,91.3,27.69,2321.05,5.96,468.98,18.63,52.86,3826.37,8.63,1
2025-08-18 14:59:00,16,cnc,47.46,2.31,6153.48,2.42,388.33,21.84,40.02,3441.06,875.93,0
2025-08-18 14:59:00,17,robotic_arm,46.7,1.41,22.18,1.86,37.15,3.7,46.35,4012.95,762.05,0
2025-08-18 14:59:00,18,pump,53.22,192.5,2221.64,5.59,450.39,32.04,60.91,2870.49,858.51,0
2025-08-18 14:59:00,19,cnc,78.79,2.84,4417.05,6.16,382.89,25.94,40.93,2153.68,274.21,0
2025-08-18 14:59:00,20,robotic_arm,51.49,1.31,92.23,2.13,44.49,2.77,36.87,4542.19,1364.81,0
2025-08-19 02:59:00,1,cnc,54.94,1.57,7316.26,2.02,393.65,19.34,38.15,2260.66,693.34,0
2025-08-19 02:59:00,2,robotic_arm,32.03,1.4,116.06,1.88,32.74,11.39,43.26,5185.83,1024.17,0
2025-08-19 02:59:00,3,pump,74.46,120.66,1965.92,2.74,423.36,32.9,62.35,1871.27,632.73,0
2025-08-19 02:59:00,4,cnc,53.61,1.26,4341.69,1.94,396.23,16.53,30.13,4829.74,1169.86,0
2025-08-19 02:59:00,5,robotic_arm,42.74,1.39,73.5,0.76,43.14,9.1,40.55,2169.22,1790.78,0
2025-08-19 02:59:00,6,pump,43.94,164.94,2657.99,2.37,421.08,35.75,47.11,3836.91,611.09,0
2025-08-19 02:59:00,7,cnc,56.39,2.79,6494.73,1.75,381.7,18.42,44.92,2589.46,1188.23,0
2025-08-19 02:59:00,8,robotic_arm,52.53,0.97,22.23,2.12,35.79,5.07,32.04,5522.94,1694.06,0
2025-08-19 02:59:00,9,pump,55.7,188.76,2669.96,5.59,473.6,35.88,53.18,1860.26,495.74,0
2025-08-19 02:59:00,10,cnc,66.92,1.64,5603.24,1.58,398.02,12.51,33.08,3443.55,378.45,0
2025-08-19 02:59:00,11,robotic_arm,60.59,1.2,107.83,0.89,28.01,7.76,39.27,4135.68,2028.32,0
2025-08-19 02:59:00,12,pump,91.72,151.54,2707.62,6.72,416.51,27.67,42.77,2659.73,238.27,0
2025-08-19 02:59:00,13,cnc,58.92,2.97,7661.49,4.59,403.11,18.08,35.82,4609.49,38.51,1
2025-08-19 02:59:00,14,robotic_arm,41.95,1.48,79.42,2.1,30.35,4.1,45.68,4287.05,1614.95,0
2025-08-19 02:59:00,15,pump,61.46,217.98,2347.96,4.63,445.64,37.94,64.51,3836.77,1272.0,1
2025-08-19 02:59:00,16,cnc,53.21,2.39,6570.05,2.33,389.58,20.98,39.8,3450.95,866.05,0
2025-08-19 02:59:00,17,robotic_arm,46.64,1.3,53.69,1.75,35.96,5.67,47.63,4023.89,751.11,0
2025-08-19 02:59:00,18,pump,61.91,91.1,2577.69,3.01,450.67,18.81,50.12,2878.88,850.12,0
2025-08-19 02:59:00,19,cnc,55.72,2.99,5227.06,5.14,398.92,22.49,42.05,2164.83,263.06,0
2025-08-19 02:59:00,20,robotic_arm,56.91,1.39,39.92,0.9,25.01,11.7,46.14,4550.32,1356.68,0
2025-08-19 14:59:00,1,cnc,54.28,1.88,7583.46,2.79,395.66,20.23,40.34,2269.93,684.07,0
2025-08-19 14:59:00,2,robotic_arm,51.78,1.12,113.57,1.28,33.67,8.51,40.54,5194.34,1015.66,0
2025-08-19 14:59:00,3,pump,84.54,108.35,1644.05,5.46,400.27,19.63,54.76,1880.58,623.42,0
2025-08-19 14:59:00,4,cnc,74.43,2.39,7584.18,1.4,390.13,16.6,40.99,4838.31,1161.29,0
2025-08-19 14:59:00,5,robotic_arm,39.42,1.26,49.1,1.67,38.52,3.22,40.97,2179.97,1780.03,0
2025-08-19 14:59:00,6,pump,62.55,171.6,1316.53,5.75,436.7,36.58,42.68,3844.95,603.05,0
2025-08-19 14:59:00,7,cnc,39.37,2.38,9627.95,1.58,381.22,19.1,41.92,2600.79,1176.91,0
2025-08-19 14:59:00,8,robotic_arm,31.2,1.26,37.16,2.36,40.46,9.07,34.65,5532.74,1684.26,0
2025-08-19 14:59:00,9,pump,64.2,197.13,1633.52,5.02,445.97,16.11,50.13,1871.34,484.66,0
2025-08-19 14:59:00,10,cnc,64.6,2.15,6849.57,6.37,399.98,13.62,45.01,3452.2,369.8,0
2025-08-19 14:59:00,11,robotic_arm,54.67,1.28,81.21,0.79,44.08,6.26,34.43,4145.57,2018.43,0
2025-08-19 14:59:00,12,pump,77.7,125.25,2264.6,11.02,412.25,37.67,56.37,2668.03,229.97,0
2025-08-19 14:59:00,13,cnc,81.62,3.0,8193.02,5.88,395.69,25.83,44.89,4618.71,29.29,1
2025-08-19 14:59:00,14,robotic_arm,55.13,1.44,54.7,0.7,29.59,7.62,48.85,4295.22,1606.78,0
2025-08-19 14:59:00,15,pump,45.07,160.45,2372.55,3.57,457.72,22.47,59.73,3846.56,1262.21,0
2025-08-19 14:59:00,16,cnc,45.24,3.64,7290.84,1.71,412.73,17.67,34.41,3460.14,856.86,0
2025-08-19 14:59:00,17,robotic_arm,60.46,1.29,44.48,1.8,38.86,10.21,33.56,4034.04,740.96,0
2025-08-19 14:59:00,18,pump,41.23,171.39,2736.7,2.7,424.9,28.41,58.31,2889.33,839.67,0
2025-08-19 14:59:00,19,cnc,77.03,3.7,8359.35,4.79,393.37,28.66,35.55,2174.04,253.86,0
2025-08-19 14:59:00,20,robotic_arm,34.62,1.37,101.28,1.67,42.26,3.82,33.39,4561.34,1345.66,0
2025-08-20 02:59:00,1,cnc,54.93,1.74,8132.38,3.23,402.13,12.86,39.66,2280.95,673.05,0
2025-08-20 02:59:00,2,robotic_arm,32.36,0.95,66.26,1.71,32.14,4.98,30.83,5204.97,1005.03,0
2025-08-20 02:59:00,3,pump,52.54,144.88,2090.19,3.98,432.79,20.8,50.02,1888.69,615.31,0
2025-08-20 02:59:00,4,cnc,39.61,1.9,9972.09,1.82,412.78,13.49,38.78,4846.79,1152.81,0
2025-08-20 02:59:00,5,robotic_arm,33.28,0.93,117.38,1.51,25.06,2.47,48.14,2190.76,1769.24,0
2025-08-20 02:59:00,6,pump,60.63,86.12,2528.46,3.3,433.52,30.7,48.83,3856.01,591.99,0
2025-08-20 02:59:00,7,cnc,70.41,3.39,6289.67,1.72,389.99,12.88,39.87,2610.99,1166.71,0
2025-08-20 02:59:00,8,robotic_arm,34.66,0.91,54.29,1.62,38.22,6.86,44.78,5542.19,1674.81,0
2025-08-20 02:59:00,9,pump,59.24,79.91,2048.28,3.53,411.03,37.58,49.24,1881.92,474.08,0
2025-08-20 02:59:00,10,cnc,65.05,1.43,4333.26,5.22,388.65,17.45,49.14,3462.39,359.61,0
2025-08-20 02:59:00,11,robotic_arm,41.5,0.82,64.43,0.71,38.86,8.2,30.76,4155.62,2008.39,0
2025-08-20 02:59:00,12,pump,75.55,126.61,1673.7,6.52,478.64,15.96,64.73,2677.05,220.95,0
2025-08-20 02:59:00,13,cnc,55.45,1.77,9841.04,5.17,399.81,22.53,44.84,4627.21,20.79,1
2025-08-20 02:59:00,14,robotic_arm,37.36,0.9,22.45,2.37,46.1,2.5,33.46,4304.2,1597.8,0
2025-08-20 02:59:00,15,pump,52.66,92.65,2713.37,2.34,416.93,16.86,64.51,3855.05,1253.72,0
2025-08-20 02:59:00,16,cnc,63.67,2.28,5141.07,1.55,395.51,18.76,35.29,3471.36,845.64,0
2025-08-20 02:59:00,17,robotic_arm,51.0,0.97,78.42,1.27,24.82,6.03,48.39,4043.13,731.87,0
2025-08-20 02:59:00,18,pump,54.53,70.55,2184.08,5.4,428.23,20.53,63.92,2898.36,830.64,0
2025-08-20 02:59:00,19,cnc,80.03,1.92,5324.79,5.57,398.26,24.97,31.47,2184.65,243.25,0
2025-08-20 02:59:00,20,robotic_arm,52.09,1.2,109.03,2.0,47.17,11.6,34.51,4569.71,1337.29,0
2025-08-20 14:59:00,1,cnc,56.22,1.64,5169.21,1.2,407.84,12.54,47.14,2291.49,662.51,0
2025-08-20 14:59:00,2,robotic_arm,53.58,1.0,65.73,1.32,29.66,10.33,42.44,5215.1,994.9,0
2025-08-20 14:59:00,3,pump,76.9,76.97,1845.91,4.29,400.61,30.02,56.49,1896.82,607.18,0
2025-08-20 14:59:00,4,cnc,41.54,1.77,5484.25,3.4,382.36,14.0,47.43,4857.08,1142.52,0
